,,,,,,,,accuracy,accuracy,log-loss,log-loss,ECE,ECE,ECE_15bins,ECE_15bins,MCE,MCE,sharpness,sharpness,overconfidence,overconfidence,underconfidence,underconfidence,avg_confidence,avg_confidence,weighted_abs_conf_difference,weighted_abs_conf_difference,cal_time,cal_time,fit_time,fit_time
Uncal,ImageNet,se_resnext101_32x4d,1000,50000,1000,10000,True,0.8022400000000001,0.004241383422108099,0.8604866236816001,0.012489056037678171,0.05741860383838386,0.0025796968834599795,0.05116319690476188,0.0028272657043167224,0.5350887694680797,0.29910749697606315,0.19372553260497205,0.002323154739729238,0.5073040125826157,0.005381112102415537,0.1880193798310628,0.0016408229431457938,0.751729910395376,0.002108477086044699,0.050510089604624074,0.0026770703870548297,0.22976279258728027,0.0003589653682991803,0.010231351852416993,3.539018442748619e-05
Uncal,ImageNet,polynet,1000,50000,1000,10000,True,0.8085700000000001,0.002972111109034195,0.8545230481417354,0.019166269933281535,0.08234086006809863,0.0030613533392343972,0.06094112145740592,0.003245133103966258,0.4546425646425646,0.17180759405246807,0.140165564362767,0.0025942543089363442,0.6866684483081305,0.0058849734277484226,0.06008516745663319,0.0013609796878708037,0.8914366465600543,0.0017302290705323046,0.08286664656005419,0.0031678896530333003,0.22866687774658204,0.0005599530825232096,0.010249924659729005,8.451571895233507e-05
Uncal,ImageNet,senet154,1000,50000,1000,10000,True,0.81174,0.0030452877988423133,0.8389542823905936,0.007856025746722157,0.061200088585858604,0.0015264030465015222,0.05118861499999997,0.0017962441914769092,0.40575757575757576,0.20129256391024763,0.16414453774956037,0.003512280420272004,0.5355000547910994,0.005117063108016582,0.18369622426318186,0.0011589010176603666,0.7634324359801197,0.0018090163813541263,0.048307564019880435,0.002368032080829622,0.22629015445709227,0.0009277204021287483,0.010198521614074706,4.95060485933317e-05
Uncal,ImageNet,pnasnet5large,1000,50000,1000,10000,True,0.82887,0.004103670443774807,0.8102692273209049,0.01793998681112679,0.07019916363636365,0.0024765672365245446,0.06112781952380951,0.0032281427333543124,0.5291928229665072,0.26995616622584884,0.12083347089921126,0.0016729926272310638,0.5727536748097709,0.003557784979888647,0.18670486378932022,0.0009547435541916051,0.7721330944719798,0.0015548687565368532,0.056736905528020146,0.002974439606938489,0.22693490982055664,0.0008331094281856196,0.010295891761779785,0.000105409803456209
Uncal,ImageNet,nasnetalarge,1000,50000,1000,10000,True,0.8233900000000001,0.0025739938703199317,0.8053595512883615,0.010888305639272046,0.05295301121212124,0.002721522532926423,0.04830909880952379,0.0031565443361109774,0.4551109793588054,0.2630528975412589,0.10409385881093325,0.0030855611753840737,0.6288029433983784,0.005159984304607125,0.1555591557767737,0.0016816735600680794,0.806352241486134,0.002210877068824808,0.01703775851386602,0.0023201767193587967,0.22584688663482666,0.0008163761171472817,0.010188770294189454,0.00011137263156896773
GPcalib_lin,ImageNet,alexnet,1000,50000,1000,10000,True,0.5651900000000001,0.003926392180559121,1.9072300684943913,0.022381104319479952,0.03429316843544998,0.0035709616618019814,0.018601770028517227,0.005980667439085791,0.17293716984157237,0.04502378086125707,0.395252300088146,0.004187025679460505,0.33890752619231146,0.010870020630026577,0.2791890580497752,0.008041198597252816,0.5547544434280174,0.00901677413882222,0.010884718002804564,0.008921269430237222,52.513842940330505,0.5522665173857837,32.233502292633055,5.296859171237358
GPcalib_lin,ImageNet,vgg19,1000,50000,1000,10000,True,0.72369,0.002827818161685009,1.1071359015119215,0.016864134026474922,0.03492357722221316,0.003399700104211245,0.02424176172034325,0.007408335557110269,0.19059075938391518,0.05013571154364524,0.3227812059074303,0.016023647913144177,0.43973400560184295,0.008141003400433344,0.18601936776531158,0.011900745992224536,0.7105718163560054,0.01062894644330646,0.013448636882979776,0.009655977713880456,52.55991146564484,0.12741303668497841,90.20513205528259,101.30789178838334
GPcalib_lin,ImageNet,resnet50,1000,50000,1000,10000,True,0.76144,0.0042641138196191,0.9444465774467371,0.0201072792700094,0.03322582035845538,0.0019541674078557233,0.020410150532442353,0.0062957440901420065,0.3064661616161616,0.10748735306324068,0.2747337833359465,0.010552953766099271,0.48673528227322826,0.012607264495823006,0.16103012389003907,0.015856580884091323,0.7549560300053502,0.014911025382132136,0.013774815660807835,0.007824206041844532,52.48469960689545,0.10671828495672767,164.51903502941133,174.4423995514233
GPcalib_lin,ImageNet,resnet152,1000,50000,1000,10000,True,0.78271,0.0022902935280099865,0.846521860964016,0.013188391228218806,0.03080420765654866,0.002403213187203866,0.019756201111244102,0.0053203062089699086,0.31981644738703563,0.2413098594494852,0.24782174531045414,0.011213773400235503,0.5068052544444127,0.01141584215182946,0.14902306331866594,0.011531094554084582,0.7761902280646241,0.011628084691259387,0.01074198288910724,0.005816170339812264,51.85608267784119,0.16058322366021108,220.64336371421814,188.53475022294643
GPcalib_lin,ImageNet,densenet121,1000,50000,1000,10000,True,0.7456,0.0032235246409964284,1.017213695609681,0.017927824560742635,0.032807777972619176,0.0018617840542577474,0.015415576855594429,0.0024916202078675456,0.2269808136138595,0.04630903476888958,0.2851549802811955,0.008580335478711943,0.4873986647087837,0.012857236311724545,0.16211454916402884,0.007448316192372636,0.7487238428501531,0.008392220059673846,0.00789813150084655,0.005615281796546552,51.99150474071503,0.08947833005179633,32.20131475925446,5.473777956100951
GPcalib_lin,ImageNet,densenet201,1000,50000,1000,10000,True,0.76977,0.00355872948614466,0.9144009927660628,0.019533548446685024,0.032602532343996946,0.0027348976414668315,0.020368361701680295,0.005787245513169234,0.3200239412761151,0.1283679765853843,0.2573009833590376,0.0074564388635023566,0.5032195282694258,0.015258199651314698,0.1543027192986594,0.014247166730003522,0.7668586217745486,0.013632607110849586,0.013477385751676263,0.007703208261082994,51.67606287002563,0.2529190425416599,113.89850442409515,117.8488093141174
GPcalib_lin,ImageNet,inceptionv4,1000,50000,1000,10000,True,0.8010100000000001,0.004623959342381821,0.7787952522030162,0.02125605956971807,0.0268445023848078,0.004931221442133116,0.016537572110264683,0.0051698945496676035,0.4145185007185007,0.2699175144351603,0.1985641060042443,0.009599668581485586,0.5465094286129089,0.01598505063808792,0.13777608081873524,0.00947498159148288,0.7994168398958416,0.010059569265168065,0.008738356697226017,0.00737238649011288,51.61059687137604,0.1807329036066959,403.9320930957794,104.4858593941868
GPcalib_lin,ImageNet,se_resnext50_32x4d,1000,50000,1000,10000,True,0.7904399999999999,0.0054734104744868315,0.8228895759316078,0.024855938697922426,0.02789550888742758,0.005073375272893197,0.01766970029998202,0.008196872197008638,0.3769551795147282,0.28838762050531447,0.21415163358544437,0.008473471818520338,0.5312997546040076,0.01605822515932591,0.14632020998841225,0.011324675232713959,0.7861320430272738,0.011713030201724078,0.010668714525815371,0.008915221030649755,51.5428188085556,0.22308554639782638,337.91945338249207,132.17875297344438
GPcalib_lin,ImageNet,se_resnext101_32x4d,1000,50000,1000,10000,True,0.8023199999999999,0.004120355971676894,0.763872686086403,0.020965116726007423,0.026396375656565656,0.005278880334815807,0.01824638452380951,0.004981907056845957,0.29636505066326096,0.2306696680942843,0.20887223849533557,0.013391029726462684,0.5386964254163897,0.024063402051446865,0.13242678170913874,0.011904237816496684,0.8025589918613256,0.014042381775575152,0.009718926363689914,0.009274148613176787,51.71758062839508,0.2917957116999233,359.7953032493591,156.64408457160957
GPcalib_lin,ImageNet,polynet,1000,50000,1000,10000,True,0.80852,0.003247494760922984,0.7254576768356263,0.010257469099758665,0.028053009623627063,0.004304255562978813,0.020753335708542507,0.006404840849069498,0.3201018552875696,0.14345556699017914,0.21256304558510192,0.00784864627154436,0.5329386742089038,0.010931475026084735,0.14026113593128525,0.006740068319705838,0.7971683591902929,0.006659012891418682,0.011381368781037706,0.007938809886929594,51.48634576797485,0.2598273848158199,316.78279304504395,130.0437856448402
GPcalib_lin,ImageNet,senet154,1000,50000,1000,10000,True,0.8119299999999999,0.0029363809925371516,0.736997005069853,0.015545561285231026,0.032082936969696975,0.006329904301283632,0.020158266190476195,0.007043751345152611,0.27242472089314196,0.08736128636537796,0.1716277975221649,0.012738031243258814,0.5774653435573371,0.022916235094769765,0.12487022508226046,0.011336999999646605,0.8191198639096525,0.013775494075227974,0.009683874496483516,0.01021009693715866,52.08521683216095,0.3086417211492504,305.92437534332277,131.5945058037852
GPcalib_lin,ImageNet,pnasnet5large,1000,50000,1000,10000,True,0.8287600000000002,0.004019452699062415,0.6641413730439463,0.01501307446053922,0.02537050636363637,0.002086261754729639,0.016073519523809518,0.00230075280028723,0.4170511232728624,0.21931062349658784,0.16562550591137995,0.005933944258648551,0.5819357555783145,0.009652678324801257,0.12242542546152843,0.006572677581179773,0.826944383011968,0.007537897220597562,0.005351676344824441,0.002405498391460531,52.1534850358963,1.0069417988896852,457.7643637418747,43.527051595456506
GPcalib_lin,ImageNet,nasnetalarge,1000,50000,1000,10000,True,0.82323,0.0024585677854302933,0.680160756457798,0.010665216216991734,0.025784705555555554,0.002411557232974611,0.016505890476190475,0.0037420276623991266,0.4818055500055499,0.3206491233557414,0.16814000278440044,0.00965429660423839,0.5808012828610558,0.01708920496959636,0.12142139912491978,0.010050169844555222,0.82592743488508,0.011716137610199247,0.009034226617641776,0.004408813258741098,51.71486759185791,0.3431360878070358,401.46483664512635,124.42593479881171
