,,,,,,,,accuracy,accuracy,log-loss,log-loss,ECE,ECE,ECE_15bins,ECE_15bins,MCE,MCE,sharpness,sharpness,overconfidence,overconfidence,underconfidence,underconfidence,avg_confidence,avg_confidence,weighted_abs_conf_difference,weighted_abs_conf_difference,cal_time,cal_time,fit_time,fit_time
Uncal,ImageNet,se_resnext101_32x4d,1000,50000,1000,10000,False,0.8022400000000001,0.004241383422108099,0.8604866236816001,0.012489056037678171,0.05741860383838386,0.0025796968834599795,0.05116319690476188,0.0028272657043167224,0.5350887694680797,0.29910749697606315,0.19372553260497205,0.002323154739729238,0.5073040125826157,0.005381112102415537,0.1880193798310628,0.0016408229431457938,0.751729910395376,0.002108477086044699,0.050510089604624074,0.0026770703870548297,1.1205673217773438e-06,1.6092027609599897e-07,0.009899640083312988,0.00012582701985393158
Uncal,ImageNet,polynet,1000,50000,1000,10000,False,0.8085700000000001,0.002972111109034195,0.8545230481417354,0.019166269933281535,0.08234086006809863,0.0030613533392343972,0.06094112145740592,0.003245133103966258,0.4546425646425646,0.17180759405246807,0.140165564362767,0.0025942543089363442,0.6866684483081305,0.0058849734277484226,0.06008516745663319,0.0013609796878708037,0.8914366465600543,0.0017302290705323046,0.08286664656005419,0.0031678896530333003,1.049041748046875e-06,1.6670367688658263e-07,0.009890007972717284,9.190321009518579e-05
Uncal,ImageNet,senet154,1000,50000,1000,10000,False,0.81174,0.0030452877988423133,0.8389542823905936,0.007856025746722157,0.061200088585858604,0.0015264030465015222,0.05118861499999997,0.0017962441914769092,0.40575757575757576,0.20129256391024763,0.16414453774956037,0.003512280420272004,0.5355000547910994,0.005117063108016582,0.18369622426318186,0.0011589010176603666,0.7634324359801197,0.0018090163813541263,0.048307564019880435,0.002368032080829622,1.049041748046875e-06,2.0105219905652232e-07,0.009933042526245116,9.804353828661986e-05
Uncal,ImageNet,pnasnet5large,1000,50000,1000,10000,False,0.82887,0.004103670443774807,0.8102692273209049,0.01793998681112679,0.07019916363636365,0.0024765672365245446,0.06112781952380951,0.0032281427333543124,0.5291928229665072,0.26995616622584884,0.12083347089921126,0.0016729926272310638,0.5727536748097709,0.003557784979888647,0.18670486378932022,0.0009547435541916051,0.7721330944719798,0.0015548687565368532,0.056736905528020146,0.002974439606938489,9.298324584960937e-07,1.7592067417445704e-07,0.009930753707885742,0.00010094900287609059
Uncal,ImageNet,nasnetalarge,1000,50000,1000,10000,False,0.8233900000000001,0.0025739938703199317,0.8053595512883615,0.010888305639272046,0.05295301121212124,0.002721522532926423,0.04830909880952379,0.0031565443361109774,0.4551109793588054,0.2630528975412589,0.10409385881093325,0.0030855611753840737,0.6288029433983784,0.005159984304607125,0.1555591557767737,0.0016816735600680794,0.806352241486134,0.002210877068824808,0.01703775851386602,0.0023201767193587967,1.0251998901367187e-06,1.9628348406519045e-07,0.009936785697937012,6.383827319310732e-05
GPcalib,ImageNet,alexnet,1000,50000,1000,10000,False,0.56511,0.004003456839615831,1.9125612407307044,0.022968855945551925,0.03312188440204921,0.002469834683974115,0.016914986025668332,0.0033796671642355117,0.16366623463954127,0.02445604228379001,0.3844436233980226,0.0064370889767334655,0.3602366359832351,0.011545210575039056,0.2623566866731105,0.012467626492143054,0.573508302018726,0.011840446524344485,0.013321362866160142,0.004587263289082278,54.536567783355714,0.4864254211852313,65.4479058265686,57.160504941068076
GPcalib,ImageNet,vgg19,1000,50000,1000,10000,False,0.7234800000000001,0.002741775580410137,1.1118189353239594,0.018391560968055835,0.03369355501830526,0.002882508841785395,0.019124468601939674,0.006198532913379679,0.17525567083541518,0.03992084202069442,0.30855606502670585,0.012992183151390203,0.4572626017385829,0.015416133084327446,0.17624231904726667,0.014103191369687065,0.7224222744054083,0.01401951728732794,0.010390374074852476,0.009212832982328733,54.59088032245636,0.11327629053405452,111.38533613681793,71.18043294312821
GPcalib,ImageNet,resnet50,1000,50000,1000,10000,False,0.76148,0.004207083972962222,0.9499130944433893,0.019926306457142117,0.03579055151075701,0.0028402671840004642,0.022586951288060708,0.007448557057945829,0.5123285035226212,0.32169749210866655,0.2787577167974758,0.007017879157790709,0.48192077058902677,0.012811698768040893,0.16394096805959252,0.011983999778114663,0.7516022830057774,0.011569682376585603,0.014417096027088072,0.007130689449201738,54.34749629497528,0.2609606324129814,102.38964149951934,81.29852432917839
GPcalib,ImageNet,resnet152,1000,50000,1000,10000,False,0.7828,0.0022055485586230986,0.8578697557989612,0.010270898928915473,0.033366184656297926,0.0029264112714082204,0.01971178336477476,0.007817385807125234,0.33726631307926397,0.23773839382557124,0.2569337440824825,0.011669303404655634,0.5039320187167708,0.01623437709629743,0.1467483968787689,0.010002262231271257,0.7773772558987149,0.011613223772752838,0.009893896492165783,0.0062560994226588075,54.37685661315918,0.2674693873760449,166.04058816432953,130.2512825446691
GPcalib,ImageNet,densenet121,1000,50000,1000,10000,False,0.7456799999999999,0.0031268727721692423,1.018460053765455,0.019334491483740703,0.03344874262865456,0.0029685533419527275,0.01717143789975306,0.005835747173659881,0.20355613903005207,0.04657015557998254,0.2762969363773661,0.009193019974983506,0.49245261668069995,0.016891736214778626,0.16223907327789655,0.01365453293953638,0.7499442645037854,0.013668418034994282,0.013020253740578119,0.008312191626813804,53.94328989982605,0.34329557759551815,79.03811051845551,52.242456008959955
GPcalib,ImageNet,densenet201,1000,50000,1000,10000,False,0.76995,0.0034600096338979628,0.918912063398678,0.015993452062068616,0.031604316131167536,0.0024333074060687867,0.016683263877161115,0.0059664656977643895,0.48792189638318667,0.2770269928086062,0.2555127082676295,0.012917672866191209,0.5059469506832599,0.01763985442480932,0.1532130071641875,0.009371086499115345,0.7684065606459984,0.009749006050948169,0.011147674016566054,0.004358116759781004,54.330428552627566,0.25352020329499103,82.39962828159332,42.64485041675497
GPcalib,ImageNet,inceptionv4,1000,50000,1000,10000,False,0.80101,0.004665345050952225,0.8421972779409355,0.023480939883383532,0.032833781904504686,0.005423252082447501,0.020655357195256283,0.005236971371475353,0.32724331550802144,0.21637788848758974,0.18559077449434266,0.004836545259293675,0.5753479141468959,0.013046919520037134,0.12873988191480007,0.01232909278078206,0.8123897822645066,0.012656264897911421,0.012132958665027851,0.011307840293966273,54.227257585525514,0.23420441370206274,121.28301436901093,172.71181628621974
GPcalib,ImageNet,se_resnext50_32x4d,1000,50000,1000,10000,False,0.7905700000000001,0.0054583371501258785,0.8833569301571208,0.026251145828517793,0.03690023387371345,0.004313106144005195,0.021852603181338488,0.005834729049708994,0.3756639021796916,0.21956436692617756,0.22285720690267158,0.019697013539010478,0.5398475121768149,0.017078408703420693,0.1412344153799769,0.014261733730098154,0.7920042811508614,0.012736336681787542,0.011592321876517146,0.010372606465938985,54.250555229187015,0.2761544319663902,252.9730705022812,116.21629509237994
GPcalib,ImageNet,se_resnext101_32x4d,1000,50000,1000,10000,False,0.80213,0.004177200019151593,0.8098755937026839,0.03605206212988865,0.032649516464646464,0.0038833301655706114,0.01859094738095238,0.0043284721049428425,0.6019929292929292,0.3039389241941317,0.18869605618644983,0.011127046761016371,0.5666407909716075,0.013138046677675569,0.12751107834614056,0.004564978300899037,0.8119976399274194,0.004859401641850548,0.010593526535701432,0.004804385335989732,53.97407517433167,0.3080999792797656,242.7797860622406,158.26638414161275
GPcalib,ImageNet,polynet,1000,50000,1000,10000,False,0.80508,0.005608287518386437,0.7690386170709751,0.014789921578451057,0.03890896316348301,0.004527721204300979,0.021973645557155846,0.005339128393996358,0.35015353164207647,0.09904626161561221,0.24743484201275662,0.023377078729830286,0.5200864917573684,0.023927114348319303,0.13219500869682554,0.007200604762098545,0.7999591697426289,0.010809360793379857,0.007989865734367742,0.0056889660577574604,54.40803506374359,0.2829847945855704,239.62599096298217,136.6829132641665
GPcalib,ImageNet,senet154,1000,50000,1000,10000,False,0.8112400000000001,0.003910157712079345,0.8010089702458772,0.030422306239779713,0.03870716494949496,0.0052222591288592765,0.024364760952380944,0.008077175328466565,0.3722647066047567,0.21260856844781503,0.1675195511991832,0.007143821585130438,0.5874312812746483,0.014449978209991927,0.12704752104231962,0.011034011164040902,0.8190431723975926,0.011449891358737368,0.010626235710008553,0.007535344198682279,54.46833856105805,0.2154146658205246,227.99897797107695,182.57260880342523
GPcalib,ImageNet,pnasnet5large,1000,50000,1000,10000,False,0.8280500000000002,0.0038710463701691566,0.788031217673168,0.021558017053394173,0.04100347515151516,0.007520965564553642,0.03152742928571427,0.009899277254781244,0.5964838383838383,0.2962023203605045,0.12836336458736936,0.02290529031012199,0.6268080590788812,0.022585666890213952,0.12684811157770676,0.007869856076311074,0.830773257960425,0.0077304911746896455,0.005013950074817945,0.003692995383230713,54.2373548746109,0.2403594190575699,161.07061071395873,169.79127741574635
GPcalib,ImageNet,nasnetalarge,1000,50000,1000,10000,False,0.8234200000000002,0.0024252376744924985,0.7366588451268379,0.01517157489915197,0.045951032020202016,0.004865247698139943,0.03852383714285716,0.0062135886247045215,0.5384143170838823,0.2720618610603262,0.11869454694065809,0.0071726547461097145,0.6642858212614619,0.011065581401577054,0.09733462053654685,0.009465041537912805,0.8605635858799126,0.009310143348409865,0.03714358587991262,0.00856620784280299,53.79487597942352,0.32863154527683724,339.85349361896516,146.25456253674668
