,,,,,,,,accuracy,accuracy,log-loss,log-loss,ECE,ECE,ECE_15bins,ECE_15bins,MCE,MCE,sharpness,sharpness,overconfidence,overconfidence,underconfidence,underconfidence,avg_confidence,avg_confidence,weighted_abs_conf_difference,weighted_abs_conf_difference,cal_time,cal_time,fit_time,fit_time
Uncal,ImageNet,se_resnext101_32x4d,1000,50000,1000,10000,False,0.8022400000000001,0.004241383422108099,0.8604866236816001,0.012489056037678171,0.05741860383838386,0.0025796968834599795,0.05116319690476188,0.0028272657043167224,0.5350887694680797,0.29910749697606315,0.19372553260497205,0.002323154739729238,0.5073040125826157,0.005381112102415537,0.1880193798310628,0.0016408229431457938,0.751729910395376,0.002108477086044699,0.050510089604624074,0.0026770703870548297,1.1205673217773438e-06,1.6092027609599897e-07,0.009899640083312988,0.00012582701985393158
Uncal,ImageNet,polynet,1000,50000,1000,10000,False,0.8085700000000001,0.002972111109034195,0.8545230481417354,0.019166269933281535,0.08234086006809863,0.0030613533392343972,0.06094112145740592,0.003245133103966258,0.4546425646425646,0.17180759405246807,0.140165564362767,0.0025942543089363442,0.6866684483081305,0.0058849734277484226,0.06008516745663319,0.0013609796878708037,0.8914366465600543,0.0017302290705323046,0.08286664656005419,0.0031678896530333003,1.049041748046875e-06,1.6670367688658263e-07,0.009890007972717284,9.190321009518579e-05
Uncal,ImageNet,senet154,1000,50000,1000,10000,False,0.81174,0.0030452877988423133,0.8389542823905936,0.007856025746722157,0.061200088585858604,0.0015264030465015222,0.05118861499999997,0.0017962441914769092,0.40575757575757576,0.20129256391024763,0.16414453774956037,0.003512280420272004,0.5355000547910994,0.005117063108016582,0.18369622426318186,0.0011589010176603666,0.7634324359801197,0.0018090163813541263,0.048307564019880435,0.002368032080829622,1.049041748046875e-06,2.0105219905652232e-07,0.009933042526245116,9.804353828661986e-05
Uncal,ImageNet,pnasnet5large,1000,50000,1000,10000,False,0.82887,0.004103670443774807,0.8102692273209049,0.01793998681112679,0.07019916363636365,0.0024765672365245446,0.06112781952380951,0.0032281427333543124,0.5291928229665072,0.26995616622584884,0.12083347089921126,0.0016729926272310638,0.5727536748097709,0.003557784979888647,0.18670486378932022,0.0009547435541916051,0.7721330944719798,0.0015548687565368532,0.056736905528020146,0.002974439606938489,9.298324584960937e-07,1.7592067417445704e-07,0.009930753707885742,0.00010094900287609059
Uncal,ImageNet,nasnetalarge,1000,50000,1000,10000,False,0.8233900000000001,0.0025739938703199317,0.8053595512883615,0.010888305639272046,0.05295301121212124,0.002721522532926423,0.04830909880952379,0.0031565443361109774,0.4551109793588054,0.2630528975412589,0.10409385881093325,0.0030855611753840737,0.6288029433983784,0.005159984304607125,0.1555591557767737,0.0016816735600680794,0.806352241486134,0.002210877068824808,0.01703775851386602,0.0023201767193587967,1.0251998901367187e-06,1.9628348406519045e-07,0.009936785697937012,6.383827319310732e-05
GPcalib,ImageNet,alexnet,1000,50000,1000,10000,False,0.56511,0.004003456839615831,1.9125612407307044,0.022968855945551925,0.03312188440204921,0.002469834683974115,0.016914986025668332,0.0033796671642355117,0.16366623463954127,0.02445604228379001,0.3844436233980226,0.0064370889767334655,0.3602366359832351,0.011545210575039056,0.2623566866731105,0.012467626492143054,0.573508302018726,0.011840446524344485,0.013321362866160142,0.004587263289082278,54.536567783355714,0.4864254211852313,65.4479058265686,57.160504941068076
GPcalib,ImageNet,vgg19,1000,50000,1000,10000,False,0.7234800000000001,0.002741775580410137,1.1118189353239594,0.018391560968055835,0.03369355501830526,0.002882508841785395,0.019124468601939674,0.006198532913379679,0.17525567083541518,0.03992084202069442,0.30855606502670585,0.012992183151390203,0.4572626017385829,0.015416133084327446,0.17624231904726667,0.014103191369687065,0.7224222744054083,0.01401951728732794,0.010390374074852476,0.009212832982328733,54.59088032245636,0.11327629053405452,111.38533613681793,71.18043294312821
GPcalib,ImageNet,resnet50,1000,50000,1000,10000,False,0.76148,0.004207083972962222,0.9499130944433893,0.019926306457142117,0.03579055151075701,0.0028402671840004642,0.022586951288060708,0.007448557057945829,0.5123285035226212,0.32169749210866655,0.2787577167974758,0.007017879157790709,0.48192077058902677,0.012811698768040893,0.16394096805959252,0.011983999778114663,0.7516022830057774,0.011569682376585603,0.014417096027088072,0.007130689449201738,54.34749629497528,0.2609606324129814,102.38964149951934,81.29852432917839
GPcalib,ImageNet,resnet152,1000,50000,1000,10000,False,0.7828,0.0022055485586230986,0.8578697557989612,0.010270898928915473,0.033366184656297926,0.0029264112714082204,0.01971178336477476,0.007817385807125234,0.33726631307926397,0.23773839382557124,0.2569337440824825,0.011669303404655634,0.5039320187167708,0.01623437709629743,0.1467483968787689,0.010002262231271257,0.7773772558987149,0.011613223772752838,0.009893896492165783,0.0062560994226588075,54.37685661315918,0.2674693873760449,166.04058816432953,130.2512825446691
GPcalib,ImageNet,densenet121,1000,50000,1000,10000,False,0.7456799999999999,0.0031268727721692423,1.018460053765455,0.019334491483740703,0.03344874262865456,0.0029685533419527275,0.01717143789975306,0.005835747173659881,0.20355613903005207,0.04657015557998254,0.2762969363773661,0.009193019974983506,0.49245261668069995,0.016891736214778626,0.16223907327789655,0.01365453293953638,0.7499442645037854,0.013668418034994282,0.013020253740578119,0.008312191626813804,53.94328989982605,0.34329557759551815,79.03811051845551,52.242456008959955
GPcalib,ImageNet,densenet201,1000,50000,1000,10000,False,0.76995,0.0034600096338979628,0.918912063398678,0.015993452062068616,0.031604316131167536,0.0024333074060687867,0.016683263877161115,0.0059664656977643895,0.48792189638318667,0.2770269928086062,0.2555127082676295,0.012917672866191209,0.5059469506832599,0.01763985442480932,0.1532130071641875,0.009371086499115345,0.7684065606459984,0.009749006050948169,0.011147674016566054,0.004358116759781004,54.330428552627566,0.25352020329499103,82.39962828159332,42.64485041675497
GPcalib,ImageNet,inceptionv4,1000,50000,1000,10000,False,0.80101,0.004665345050952225,0.8421972779409355,0.023480939883383532,0.032833781904504686,0.005423252082447501,0.020655357195256283,0.005236971371475353,0.32724331550802144,0.21637788848758974,0.18559077449434266,0.004836545259293675,0.5753479141468959,0.013046919520037134,0.12873988191480007,0.01232909278078206,0.8123897822645066,0.012656264897911421,0.012132958665027851,0.011307840293966273,54.227257585525514,0.23420441370206274,121.28301436901093,172.71181628621974
GPcalib,ImageNet,se_resnext50_32x4d,1000,50000,1000,10000,False,0.7905700000000001,0.0054583371501258785,0.8833569301571208,0.026251145828517793,0.03690023387371345,0.004313106144005195,0.021852603181338488,0.005834729049708994,0.3756639021796916,0.21956436692617756,0.22285720690267158,0.019697013539010478,0.5398475121768149,0.017078408703420693,0.1412344153799769,0.014261733730098154,0.7920042811508614,0.012736336681787542,0.011592321876517146,0.010372606465938985,54.250555229187015,0.2761544319663902,252.9730705022812,116.21629509237994
GPcalib,ImageNet,se_resnext101_32x4d,1000,50000,1000,10000,False,0.80213,0.004177200019151593,0.8098755937026839,0.03605206212988865,0.032649516464646464,0.0038833301655706114,0.01859094738095238,0.0043284721049428425,0.6019929292929292,0.3039389241941317,0.18869605618644983,0.011127046761016371,0.5666407909716075,0.013138046677675569,0.12751107834614056,0.004564978300899037,0.8119976399274194,0.004859401641850548,0.010593526535701432,0.004804385335989732,53.97407517433167,0.3080999792797656,242.7797860622406,158.26638414161275
GPcalib,ImageNet,polynet,1000,50000,1000,10000,False,0.80508,0.005608287518386437,0.7690386170709751,0.014789921578451057,0.03890896316348301,0.004527721204300979,0.021973645557155846,0.005339128393996358,0.35015353164207647,0.09904626161561221,0.24743484201275662,0.023377078729830286,0.5200864917573684,0.023927114348319303,0.13219500869682554,0.007200604762098545,0.7999591697426289,0.010809360793379857,0.007989865734367742,0.0056889660577574604,54.40803506374359,0.2829847945855704,239.62599096298217,136.6829132641665
GPcalib,ImageNet,senet154,1000,50000,1000,10000,False,0.8112400000000001,0.003910157712079345,0.8010089702458772,0.030422306239779713,0.03870716494949496,0.0052222591288592765,0.024364760952380944,0.008077175328466565,0.3722647066047567,0.21260856844781503,0.1675195511991832,0.007143821585130438,0.5874312812746483,0.014449978209991927,0.12704752104231962,0.011034011164040902,0.8190431723975926,0.011449891358737368,0.010626235710008553,0.007535344198682279,54.46833856105805,0.2154146658205246,227.99897797107695,182.57260880342523
GPcalib,ImageNet,pnasnet5large,1000,50000,1000,10000,False,0.8280500000000002,0.0038710463701691566,0.788031217673168,0.021558017053394173,0.04100347515151516,0.007520965564553642,0.03152742928571427,0.009899277254781244,0.5964838383838383,0.2962023203605045,0.12836336458736936,0.02290529031012199,0.6268080590788812,0.022585666890213952,0.12684811157770676,0.007869856076311074,0.830773257960425,0.0077304911746896455,0.005013950074817945,0.003692995383230713,54.2373548746109,0.2403594190575699,161.07061071395873,169.79127741574635
GPcalib,ImageNet,nasnetalarge,1000,50000,1000,10000,False,0.8234200000000002,0.0024252376744924985,0.7366588451268379,0.01517157489915197,0.045951032020202016,0.004865247698139943,0.03852383714285716,0.0062135886247045215,0.5384143170838823,0.2720618610603262,0.11869454694065809,0.0071726547461097145,0.6642858212614619,0.011065581401577054,0.09733462053654685,0.009465041537912805,0.8605635858799126,0.009310143348409865,0.03714358587991262,0.00856620784280299,53.79487597942352,0.32863154527683724,339.85349361896516,146.25456253674668
Isotonic,ImageNet,alexnet,1000,50000,1000,10000,False,0.34547000000000005,0.005575950342517617,16.613151149314163,0.30958080613879746,0.2936838928668687,0.009385787594944012,0.28760298011405927,0.00942651756061537,0.5309132059146229,0.1397009356394884,0.37838335844197096,0.012413758603807367,0.509405084837438,0.011361898054022176,0.16650291167184209,0.007629090714925702,0.6214061816925305,0.008620055289763411,0.2759361816925307,0.009318104572853508,8.311645269393921,0.09637489392442661,0.9205600023269653,0.009709840869134522
Isotonic,ImageNet,vgg19,1000,50000,1000,10000,False,0.45630000000000004,0.012465329696580204,12.906334072229702,0.6719880567232359,0.28099163831183965,0.01314705534678311,0.2689518610146288,0.012687905707109171,0.500677076312485,0.04562015252334137,0.45974926268178135,0.0530407461377247,0.5400300000770428,0.036410897246344776,0.09543892107994165,0.006055050533580646,0.706162327595897,0.02225528318104172,0.2498623275958971,0.01705497202901902,8.303127765655518,0.17623695276045992,0.9175650596618652,0.020532320801103503
Isotonic,ImageNet,resnet50,1000,50000,1000,10000,False,0.48101000000000005,0.009941434057072,11.785253920528692,0.8328751269894621,0.27235451029701063,0.01877221209325347,0.2585967860280409,0.01918125331915606,0.4896764828883711,0.052729355576479106,0.4964317262168967,0.05044896154298251,0.5311185402494141,0.03976772849593897,0.08094730336086595,0.004276069090590194,0.7178476442759276,0.018236505730469175,0.23683764427592768,0.022178026988328853,8.331138968467712,0.12382872564743427,0.920419430732727,0.014992561508186213
Isotonic,ImageNet,resnet152,1000,50000,1000,10000,False,0.49307999999999996,0.008052301258370524,11.61097023988022,1.29811433698636,0.27612639870665784,0.03478877998293051,0.2612640341806113,0.03465045688903973,0.5134614974898433,0.061110273922195035,0.49408451224158084,0.096228211843706,0.5428279879832068,0.0807341141297547,0.07036648275361576,0.002861611292214664,0.7337904898680346,0.040810296135868916,0.24071048986803442,0.04431632087263334,8.301166653633118,0.11327121182388622,0.9179236412048339,0.012758230765776193
Isotonic,ImageNet,densenet121,1000,50000,1000,10000,False,0.47112,0.010044434611597928,11.76288695916551,0.29737495094863187,0.26821611325508765,0.00687972670986435,0.255301589409123,0.007032538553070481,0.49831643426890915,0.035672885721267096,0.5055285145923439,0.01613439667885036,0.5158565797689068,0.012790880967374758,0.08956165857159061,0.005154414767059841,0.701744684534518,0.010233886309817397,0.23062468453451804,0.006432362773374413,8.340893006324768,0.10509278713237331,0.921938133239746,0.012917943268208472
Isotonic,ImageNet,densenet201,1000,50000,1000,10000,False,0.48331999999999997,0.0085949339083491,11.650528393938687,1.1055688608795795,0.27057979987410924,0.02102470187382367,0.2567176039341114,0.021739448855169777,0.5414823085749765,0.1076024622004715,0.5044778207180977,0.07921206198167706,0.5266912432272004,0.054336382782182474,0.07925531445468906,0.004466649146554181,0.7170927795101755,0.02830571909030641,0.2337727795101756,0.027771438605057527,8.288386702537537,0.07862310533436567,0.9144546747207641,0.007121610251496595
Isotonic,ImageNet,inceptionv4,1000,50000,1000,10000,False,0.50613,0.01183103733594161,13.547279148218825,1.472424049827787,0.29000570243142615,0.03510203376405551,0.27655242537227653,0.03369377732051294,0.6206702938757604,0.1520335975980735,0.3392607814578098,0.10700378691567658,0.6203898141556938,0.06980341925603782,0.06464219430637817,0.005196759376097188,0.780134964939656,0.033781749595160254,0.274004964939656,0.03943371567658446,8.27381510734558,0.14057462851363434,0.9474687814712525,0.10511944461221659
Isotonic,ImageNet,se_resnext50_32x4d,1000,50000,1000,10000,False,0.49646,0.009667034475761201,12.226173852773108,1.1169863178505868,0.26842976409989366,0.02600062787550957,0.2545625488134755,0.026219419388432558,0.550212095459549,0.04489391457480464,0.4565291504559473,0.07705949781085714,0.5433333771174604,0.05924643447359191,0.0670821487661238,0.0059051787585623575,0.7367724067573371,0.03153190588149514,0.24031240675733706,0.031834468752838775,8.283792757987976,0.10423632493202459,0.9641443729400635,0.01251339336901802
Isotonic,ImageNet,se_resnext101_32x4d,1000,50000,1000,10000,False,0.50866,0.012131520011019971,12.714333967587036,1.6888216343307385,0.28439127731970526,0.021840197613922346,0.2706955703823648,0.02280115282442904,0.5533405460543726,0.09411135280187394,0.3745676943505941,0.11071400946450477,0.606914399941597,0.06338326382385784,0.06870747818522659,0.004595751023815294,0.7720719561870456,0.03029429799151913,0.2634119561870456,0.03286245281901976,8.339788436889648,0.1574079032291303,0.9750663995742798,0.02141691593428682
Isotonic,ImageNet,polynet,1000,50000,1000,10000,False,0.5122099999999999,0.009938751318841707,10.794915659382257,1.6359806541733768,0.25899530682604843,0.030171234017584085,0.24234344621520382,0.03004086770319635,0.5492994059826456,0.07798512006294728,0.534791786704624,0.11977688006191052,0.5129569599609982,0.0779915069393736,0.05656323684843416,0.00398661152314791,0.7336462414640732,0.03754720082870586,0.2214362414640731,0.04078197720873619,8.270262360572815,0.12913045002033874,0.9643554925918579,0.016338556164535254
Isotonic,ImageNet,senet154,1000,50000,1000,10000,False,0.51384,0.006132282518678429,13.147451330713462,1.7539801872977794,0.30030141777147074,0.03490686271878235,0.28628013728019147,0.034828594394725014,0.5751857617748006,0.07690720928860631,0.3320185391976549,0.1336956460272682,0.648501198240731,0.08893032725997033,0.06276151431879182,0.004270186341482101,0.7969492345892986,0.04290730887864188,0.28310923458929865,0.044288397983431364,8.269275498390197,0.14990421420774575,0.9690184116363525,0.02766111923217502
Isotonic,ImageNet,pnasnet5large,1000,50000,1000,10000,False,0.5239,0.01250253307667426,12.488701816974018,1.2202754966443214,0.3063018104679952,0.022114735636772343,0.2909749521965411,0.022475112507313513,0.6238505869970783,0.08371975092548546,0.3599906552796519,0.10176482001305334,0.6564928159687724,0.06519697050137142,0.05725120852732065,0.004786644377341013,0.8063795025872205,0.02979936701039815,0.28247950258722043,0.02996327680007243,8.297454953193665,0.18654999054489152,0.9663228511810302,0.02080779643037038
Isotonic,ImageNet,nasnetalarge,1000,50000,1000,10000,False,0.52389,0.010492055195347669,13.437439345086242,1.1928828110062675,0.3264520173729684,0.030033092520056086,0.31097788222897255,0.029968922611917123,0.6994901880030937,0.08980736280867124,0.26203748994459314,0.12467242179684297,0.721578802176988,0.08662313563633678,0.057612034058978544,0.005288369657038803,0.8370492901103722,0.04252567172998422,0.3131592901103722,0.04071933307445407,8.295137548446656,0.11524315379381682,0.966988205909729,0.01140610800779402
Beta,ImageNet,alexnet,1000,50000,1000,10000,False,0.35281000000000007,0.0058125247908670866,15.767827637608534,0.23874303159729235,0.22900458161616158,0.007823969648844083,0.22616716047619048,0.007651187836238783,0.45474235228446586,0.030123211521544978,0.3594963308019369,0.007031481239106098,0.4528878704002037,0.009287065850104248,0.1815774265861025,0.007115865539765325,0.581854150719625,0.009321136853764022,0.22904415071962494,0.00783352561416768,12.888881874084472,0.2590540987313722,2.4442713975906374,0.044270934774910696
Beta,ImageNet,vgg19,1000,50000,1000,10000,False,0.45542999999999995,0.014033535232118498,14.649292230116936,0.498740877911734,0.24159428989898987,0.01627334228627167,0.2348198119047619,0.016101582383567726,0.48752268883037964,0.02975844999126271,0.34541936234937504,0.01816681532273148,0.5272832965490066,0.021553463379617412,0.09914980865024346,0.006892199833395762,0.6974170251896769,0.013750384783112359,0.24198702518967682,0.016356858058810285,14.176333618164062,0.2961799768469729,2.343347406387329,0.059276338886737535
Beta,ImageNet,resnet50,1000,50000,1000,10000,False,0.47901999999999995,0.009669976444875373,14.391858028471884,0.31953996836959714,0.22496065616161615,0.012209038681396698,0.2174025245238095,0.0118571964286561,0.502486842413833,0.023431528448816265,0.3662236698875486,0.01658318087013822,0.510350913657087,0.017390383760869148,0.08469888697633483,0.00569654533555662,0.7043482513288988,0.011596277669751803,0.2253282513288987,0.01230350563296337,12.642029857635498,0.18236421752583198,2.2432862520217896,0.03952461565283186
Beta,ImageNet,resnet152,1000,50000,1000,10000,False,0.49018999999999996,0.007803766896683787,14.33744276438768,0.23834454179183434,0.22010756898989897,0.012993931421108539,0.2119417342857143,0.012568188773144489,0.5305698416946197,0.034593357630281124,0.37865557477968326,0.022968456207971555,0.5031608322264063,0.02335936454820868,0.07357394546543598,0.0028022147952209363,0.7106410464163652,0.013053581536021038,0.2204510464163651,0.013098335204605082,12.6718186378479,0.1791095890592829,2.2113710403442384,0.024094873223491405
Beta,ImageNet,densenet121,1000,50000,1000,10000,False,0.4692,0.009273378864014763,14.46347498692042,0.2573484768018866,0.22973897272727278,0.013948765288887275,0.22288337047619047,0.013553062410228656,0.5329251772859156,0.15010175600860856,0.3603910346294953,0.02403722786358034,0.5149311159935184,0.02418829712279311,0.09232949455197477,0.007147866598315355,0.6991890751127597,0.016691988451685486,0.22998907511275957,0.01401590756176385,12.694364547729492,0.19637619780405655,2.2449951648712156,0.02347632088466541
Beta,ImageNet,densenet201,1000,50000,1000,10000,False,0.48079,0.007668181009861472,14.473805545967718,0.3089125973928175,0.21885014494949492,0.015653005580956062,0.21153158976190473,0.015085339149148547,0.49951098965243873,0.02989722595567508,0.38457870792138105,0.022515300088280725,0.4987391433951453,0.025973182645503277,0.08264656936885309,0.004746071669201284,0.6999818969579867,0.016313522360206632,0.21919189695798685,0.015767486373992314,12.555753302574157,0.11291218653969527,2.2101096868515016,0.02174814846311285
Beta,ImageNet,inceptionv4,1000,50000,1000,10000,False,0.50431,0.011749936170039402,14.304358706171408,0.43158622933861024,0.16527453484848484,0.013788472736127185,0.16064627452380953,0.01309411632001343,0.5183264719199372,0.03669710131895264,0.5299185653810745,0.01934672823911677,0.40598482274788783,0.022140866268005814,0.07114244386484841,0.007979396198177866,0.6696316181555073,0.01628791177482264,0.16532161815550722,0.013810134861426127,12.48655641078949,0.20700308064106485,2.1712342739105224,0.04622447066465139
Beta,ImageNet,se_resnext50_32x4d,1000,50000,1000,10000,False,0.49444999999999995,0.010001027724966857,14.348100388880074,0.37221811775760816,0.17885517282828284,0.010628289273497989,0.17197469952380953,0.010145634881853823,0.5140274230096885,0.04126728872472601,0.48661339035352424,0.021074470034600584,0.42698832832183325,0.01784020099433291,0.07438577378249607,0.006804438089501402,0.6734775430001883,0.014782623891787474,0.17902754300018828,0.010642983854882042,12.500710678100585,0.16215980585525316,2.181054210662842,0.046003804704440064
Beta,ImageNet,se_resnext101_32x4d,1000,50000,1000,10000,False,0.5081,0.012097841864472264,14.103260510669648,0.43054589374335916,0.16306363818181818,0.009753519400195249,0.1585224873809524,0.00916040196145326,0.5178685490816588,0.047820616438348014,0.5249287031641126,0.015541687429262591,0.40939290350777463,0.018403795380513097,0.07523403596640693,0.005445420546116121,0.6711688933148382,0.01587154057169551,0.16306889331483823,0.009763358246946328,12.613576078414917,0.23490264124409843,2.1879388332366942,0.0412399129671908
Beta,ImageNet,polynet,1000,50000,1000,10000,False,0.5090300000000001,0.009839608167446966,14.155242992170226,0.399989250295873,0.2005521309090909,0.012384469636148475,0.19133939714285716,0.012183075951142026,0.4899988309773823,0.03387637913011131,0.41489349925089813,0.02047186758519959,0.4724456579441708,0.018320633521837885,0.060802414830284326,0.003384147224921455,0.710039540560903,0.011010468706998802,0.20100954056090292,0.012407256392381577,13.087045884132385,0.22155376827245926,2.1992867469787596,0.04169633419404279
Beta,ImageNet,senet154,1000,50000,1000,10000,False,0.5143500000000001,0.0062393464757492,14.110151537993904,0.32527293813938973,0.1581764602020202,0.009807661857243376,0.1545786804761905,0.009185951974272478,0.5186218815956065,0.05297094888022333,0.5347529908646738,0.01671640987417937,0.4007032853999304,0.017911860861942228,0.07069815034971035,0.005769067290793581,0.6725259149742318,0.012042875088642666,0.15817591497423172,0.009807006122106814,12.504644417762757,0.23053119373038017,2.180867004394531,0.06281571346429314
Beta,ImageNet,pnasnet5large,1000,50000,1000,10000,False,0.52416,0.012314147238937095,14.074918420431635,0.47255652424384414,0.1430165694949495,0.008488453562892408,0.14022288952380954,0.00800679586975801,0.513409541371568,0.04001461817402809,0.5653602442873977,0.017241932887919288,0.3748327992085595,0.014035968175299616,0.06737598331462138,0.005601823256981519,0.6671442224762812,0.012652624704686628,0.14298422247628131,0.008503735733843165,12.661620020866394,0.29856656944622634,2.1795616865158083,0.04702115732661197
Beta,ImageNet,nasnetalarge,1000,50000,1000,10000,False,0.5235099999999999,0.010296973665435277,13.980889988530723,0.3563099083883551,0.1437135221212121,0.008476202866538227,0.14014233976190477,0.007159193469734385,0.5342789041082057,0.042006200906120165,0.5753491946646832,0.01522152853556112,0.3760441430883033,0.01426349921421218,0.0676536068652311,0.006001247325005746,0.667206930511173,0.011745335940704135,0.1436969305111729,0.008457760606666942,12.684798502922058,0.17941558102620106,2.1803920745849608,0.029012582397828477
