,,,,,,,accuracy,accuracy,log-loss,log-loss,ECE,ECE,MCE,MCE,sharpness,sharpness,overconfidence,overconfidence,underconfidence,underconfidence,avg_confidence,avg_confidence,weighted_abs_conf_difference,weighted_abs_conf_difference
,,,,,,,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std
Method,Dataset,Model,n_classes,size,calib_size,test_size,,,,,,,,,,,,,,,,,,
GPcalib,MNIST,random_forest,10,10000,1000,9000,0.9661777777777779,0.0007011650113303096,0.1074255116106003,0.0023827107055603342,0.014270693602693599,0.000864422571305313,0.6387878787878788,0.09813687121544383,0.04407266455560544,0.004788943527768729,0.6859963919863661,0.020574636375460774,0.02180120548840463,0.0035186019999200076,0.9683257298624742,0.003898825435388735,0.004119698434829541,0.0024596534833729103
GPcalib,MNIST,1layer_NN,10,10000,1000,9000,0.9743666666666666,0.0019612501262238563,0.09728197535957878,0.0043087750794827346,0.011078595245135672,0.001569933956193463,0.6535050505050506,0.057823453647869255,0.03789296954896259,0.007750807400666266,0.6909251326259398,0.03712938022789819,0.01402122170708137,0.0024079923756432637,0.9783886953913731,0.002721467419681224,0.004519685033529045,0.0025814505952695996
GPcalib_lin,MNIST,AdaBoost,10,10000,1000,9000,0.7296666666666667,0.0013927107908861603,0.8804897456674992,0.12440170601141326,0.08897765138467689,0.058671623353764635,0.39683585858585857,0.19988870843918854,0.22275769510311388,0.03365945665219605,0.5453784888702811,0.017179359507113745,0.2835507627502446,0.039079172823074125,0.670184484962081,0.03277170467058876,0.05948218170458559,0.033513548157270194
GPcalib_lin,MNIST,XGBoost,10,10000,1000,9000,0.9332777777777777,0.0004065647851870318,0.22019429229674783,0.0026142558373620727,0.018228408529741856,0.0014351461800603679,0.7853232323232323,0.021938955749190015,0.09959405132761974,0.009172936011262216,0.6421029990087037,0.01510838637280072,0.043671139445748776,0.0031606170938563746,0.9353624301593626,0.0037076011245677186,0.003463374263655792,0.0021445207242907784
GPcalib_lin,MNIST,mondrian_forest,10,10000,1000,9000,0.9150666666666668,0.0009313912775703755,0.2739342832179814,0.003184884823964704,0.019385891133557813,0.0017781001721078153,0.7358080808080808,0.13255155462898613,0.12235032813740461,0.00921162766685682,0.6279359233389277,0.016650006931234924,0.05647314009950847,0.005029456587256129,0.9167268760221086,0.005655652734102847,0.005033534079304455,0.0039105399928246205
GPcalib_lin,MNIST,random_forest,10,10000,1000,9000,0.9662999999999998,0.0006394656548487869,0.11031544131707402,0.005005950732299156,0.013468058361391694,0.0012531738427768134,0.6371010101010101,0.08825404354461525,0.04585110409561449,0.006009264414245533,0.6832151179840749,0.02291860624705703,0.021126818096614815,0.0038011615507163535,0.9689198893597271,0.004205614026954398,0.004385590588111185,0.0029263194785489784
GPcalib_lin,MNIST,1layer_NN,10,10000,1000,9000,0.9760333333333333,0.0005857240837902867,0.09686446050593599,0.013170192986039525,0.01212668799102134,0.0026200326926056347,0.6839595959595961,0.04644610106647643,0.018996192218885623,0.006178833698590575,0.7824190801711075,0.04913270575621131,0.01631507973400136,0.0028376162957713565,0.9788682487044588,0.003349791532147911,0.003954917483696509,0.0024139290539121508
Platt,MNIST,AdaBoost,10,10000,1000,9000,0.6600555555555555,0.009731547555895066,1.127620092507452,0.00745950406062127,0.2266940998877665,0.013718981409092003,0.4342424221052898,0.21735694858573656,0.10254578404355222,0.005446041956006931,0.3563895585522767,0.006513517050682534,0.526834407536797,0.007423277567759644,0.43344263584931914,0.005984593118939064,0.22661291970623648,0.013759046418361263
Platt,MNIST,XGBoost,10,10000,1000,9000,0.9330111111111112,0.0011336600836164285,0.2522739534208435,0.0031297085129903326,0.044939089786756425,0.002140971851555,0.7125050505050504,0.038852360882001405,0.045957351880172956,0.0009732374473104836,0.7428136944584882,0.008515422850753823,0.05499901529907294,0.004541653568312447,0.9314585029502549,0.004621324394556413,0.004721777172968091,0.0027280966278307108
Platt,MNIST,mondrian_forest,10,10000,1000,9000,0.9158222222222223,0.0009759803906370349,0.2956542615117338,0.003671448464963152,0.03638210549943881,0.005306437517182208,0.7109033189033188,0.12668697238658672,0.09096416730867371,0.0025224841550417574,0.6543745875195094,0.012078779389372173,0.08425865692423032,0.005346092261027816,0.8937418705975315,0.005757582017050861,0.022080351624690814,0.006247201240345725
Platt,MNIST,random_forest,10,10000,1000,9000,0.9657555555555556,0.0012524872373942079,0.12918555882080346,0.028240213979315466,0.018760705948372616,0.003571922558046591,0.6075454545454545,0.08468384700446213,0.03537012839386028,0.0016866754258495766,0.7187869429162206,0.015571208793800482,0.029332412743532942,0.004710045042657221,0.9620458231912835,0.004852629210154832,0.004727168034423916,0.00467406648636172
Platt,MNIST,1layer_NN,10,10000,1000,9000,0.9755222222222223,0.0012450725927900046,0.22720258970242177,0.09528435134573117,0.014336729517396202,0.004600782272779322,0.8826262626262628,0.012172380774622892,0.005460106007850132,0.0022650421035331158,0.9078346942798806,0.01761630453224089,0.019059323618463842,0.004565523509074527,0.9791326619631405,0.004180973773880834,0.005002153320087681,0.0036853957752661145
Isotonic,MNIST,AdaBoost,10,10000,1000,9000,0.6787222222222221,0.0049096780211745975,1.2253518543263187,0.07493237211104775,0.13188473961840624,0.010777162300026457,0.44759840132645357,0.258746943377897,0.17394493864173272,0.009917380759763735,0.4478304087184653,0.0105226163367423,0.404134270082604,0.010146323393205202,0.548280181391936,0.009174346682283972,0.1304420408302861,0.011871720396917708
Isotonic,MNIST,XGBoost,10,10000,1000,9000,0.9311888888888887,0.001427776576835732,0.5414770961845463,0.12087319932662255,0.017647615039281722,0.0018111757033604672,0.5842828282828283,0.151169133140656,0.08080009855115221,0.004262057290751986,0.6797390746366906,0.010246016187198342,0.04161917651646093,0.002584317744777678,0.939206810224493,0.0031670243992423927,0.00801792133560408,0.0030806128543126397
Isotonic,MNIST,mondrian_forest,10,10000,1000,9000,0.9134777777777778,0.0014035522247984702,0.5971353002711717,0.11701777307231251,0.028815521885521868,0.003788896320567082,0.6085555555555555,0.1746381835822065,0.09754796033528723,0.005094730712907416,0.6664274855215203,0.017798056884566732,0.07560838315750915,0.005878435095487058,0.9020767026716736,0.006709711481683021,0.011401075106104188,0.007373042027447022
Isotonic,MNIST,random_forest,10,10000,1000,9000,0.9642999999999999,0.0021282926560107955,0.409902978002392,0.10826878453685393,0.014435232228949954,0.0025440673067892335,0.682050505050505,0.11193021010806951,0.04101095266974479,0.0044732116854457596,0.7311809976386452,0.029019241172908123,0.023428884180070754,0.00401045984870985,0.9678405419401624,0.004493349338578452,0.005985301881613934,0.003266876666788385
Isotonic,MNIST,1layer_NN,10,10000,1000,9000,0.9749666666666664,0.001364904012362388,0.36559450063938775,0.10131400456588213,0.010854623231113483,0.0023512027449703104,0.7572222222222222,0.13071119049428082,0.023175742162563403,0.005598712674706452,0.7795119561680289,0.04429008955970454,0.011396771509033118,0.002639808609931186,0.9833974803539911,0.0033698809158797883,0.008430813687324363,0.004367803353955957
Beta,MNIST,AdaBoost,10,10000,1000,9000,0.6641888888888888,0.008992459880648649,1.1039704757194184,0.006694950252228477,0.22219885634118963,0.013380626550896146,0.44498234835247724,0.20701787707153124,0.10346899397564421,0.005165866857224445,0.363643073689797,0.006749945246253447,0.518262873966853,0.007470989363418702,0.44205907308021697,0.006129040864325254,0.22212981580867192,0.013387306514703254
Beta,MNIST,XGBoost,10,10000,1000,9000,0.9331333333333334,0.0011316618029313871,0.2239635118327395,0.006310778887728456,0.018384363636363633,0.001444961958946765,0.6314949494949494,0.15665957901129038,0.08064208856381432,0.004261397163259251,0.6704323512137428,0.01298618899911176,0.04628068416760027,0.003730313408219566,0.934778821199602,0.00427940420960334,0.0032556291154405793,0.003371415584265472
Beta,MNIST,mondrian_forest,10,10000,1000,9000,0.9154666666666668,0.0011756561370306238,0.3108224816873497,0.012786341107192614,0.037219178586399435,0.006333284916729785,0.633368686868687,0.15852465819247805,0.10371654786685727,0.004714858354659547,0.633381689349531,0.016718078481596288,0.08672236884770976,0.005674807468591717,0.8896163748071142,0.00656586928936441,0.025850291859552295,0.0066742802317333975
Beta,MNIST,random_forest,10,10000,1000,9000,0.9658777777777777,0.0011658727457399389,0.11787495132395401,0.006062544737639729,0.015658198388351207,0.00357974546757187,0.6111414141414141,0.10135839838790177,0.04490356096635517,0.0038022346454351184,0.6894443977677938,0.02021706158511193,0.027966764428757968,0.0039316914602992685,0.962397044544751,0.00429452787031154,0.004452027584933444,0.003925340896956545
Beta,MNIST,1layer_NN,10,10000,1000,9000,0.9755333333333335,0.0011580220590140845,0.12759994885867892,0.046267663456787164,0.011260307519640855,0.0009359391131114742,0.6057474747474747,0.06698820869768413,0.023242220401336063,0.004259392659621622,0.7605741308865818,0.03686989726392763,0.013724521934549158,0.002811732456148925,0.9807654453553551,0.0034938521369509215,0.00549269592597459,0.0036640847970394576
BBQ,MNIST,AdaBoost,10,10000,1000,9000,0.6539666666666666,0.006051006332884125,1.0803965615407258,0.022007819983589336,0.138431404040404,0.010425721077650411,0.40222272512496965,0.1815117621088923,0.14807245658872575,0.009866321072824074,0.42765503026431306,0.006762285722590536,0.4339667101742455,0.011222481555919718,0.5181428793147251,0.00827279209261047,0.13582378735194153,0.011323525344349102
BBQ,MNIST,XGBoost,10,10000,1000,9000,0.9274444444444445,0.002191140660407263,0.3733909947042977,0.030754405072280628,0.020717676603434362,0.002018967658725088,0.5497218337218337,0.1922143314652367,0.10258533275558046,0.00822875148360434,0.6362244478831285,0.014688822618475733,0.05249252649176685,0.002901120023223119,0.9249279705886491,0.0026310464772167116,0.004033119674789193,0.002086204021479939
BBQ,MNIST,mondrian_forest,10,10000,1000,9000,0.7540666666666667,0.014026254042656445,0.7403936614613726,0.05917418133596271,0.08715948215821807,0.007953323071263464,0.7385215419501133,0.2522518641267789,0.2932172202652227,0.0045421299123881015,0.5033581489116873,0.018653327998282503,0.1491826548108656,0.012671740896026141,0.7650254768573996,0.006621742517866611,0.011238446033594555,0.013463832846651617
BBQ,MNIST,random_forest,10,10000,1000,9000,0.07587777777777777,0.023817576592351085,1.7601867447923172,0.012285298127614875,0.17711378451178456,0.019630250138569342,0.7378888888888888,0.07839503489519735,0.16175059695661315,0.0058376230864509385,0.22475595724955263,0.0018126308916263521,0.472156002541947,0.1564486743057005,0.2444436444924941,0.0015505134601527342,0.1685658667147163,0.024404639009646213
BBQ,MNIST,1layer_NN,10,10000,1000,9000,0.9739333333333333,0.0012173866182632925,0.1413257303148347,0.025909002718868607,0.01316206743895347,0.001759087206931063,0.6623838383838383,0.10857792313028738,0.03419413931634192,0.007782633551771044,0.7262149823555846,0.044576655069820094,0.017548740921707252,0.00413655894049609,0.9757749966625037,0.004907719245668871,0.004010723281472138,0.0039051961782517698
Temp,MNIST,AdaBoost,10,10000,1000,9000,0.731111111111111,0.0008873443370896856,1.0231990691343134,0.004492639833334447,0.1566585976653915,0.01217016516795284,0.3528932913491737,0.03989934858312691,0.2619705201359837,0.001845723005111932,0.5299812598082594,0.013466491139239001,0.3264625231123658,0.015887222812023,0.6349363568114279,0.015242199457417912,0.09617475429968331,0.015123104781395011
Temp,MNIST,XGBoost,10,10000,1000,9000,0.9333,0.0005833774233778625,0.2406083871080486,0.002137435024867349,0.022204647586980923,0.0014995467344913267,0.8455555555555556,0.0047380927904879695,0.08740502938319687,0.0033480673016987716,0.6717921467101886,0.009969085312860096,0.03743430101868692,0.0025833762764095494,0.9431723709111891,0.002994700640483969,0.009872370911189152,0.003237574786199144
Temp,MNIST,mondrian_forest,10,10000,1000,9000,0.9151555555555555,0.000899931410280732,0.27583332893374535,0.0029186117594791105,0.019753580246913576,0.0018462332674206753,0.7594242424242424,0.10347562044655725,0.1265331022679797,0.00799501295109324,0.6253967668522669,0.016510905675574877,0.05436357320369665,0.0047488144535125084,0.9184724845908627,0.005561567909908017,0.00564573931457748,0.0038114692405936718
Temp,MNIST,random_forest,10,10000,1000,9000,0.965777777777778,0.0007388865682688745,0.11595311711012542,0.0032208472024229293,0.012969709315375975,0.0008074569790454696,0.6082222222222222,0.16104637529387383,0.05208959013545426,0.006846779116538188,0.663519607253737,0.026430707821230682,0.01940638809398882,0.0032742393415052906,0.9697508137542451,0.0039135505238833915,0.004604651180296291,0.0036367230172803943
Temp,MNIST,1layer_NN,10,10000,1000,9000,0.9759222222222222,0.0005569119244839162,0.1337531123146904,0.0034529601759957108,0.016513189674523022,0.004134797087299565,0.844868686868687,0.04485950588035734,0.006143567332016123,0.0004447723674036169,0.8965646991349929,0.011098579909270278,0.01738347746256666,0.003919937509556001,0.9805474302635018,0.00404164854804716,0.005255905660076841,0.003730045876846766
